Timestamp,Age,Hand,Status,Movement,Thumb,Index,Middle,Ring,Pinky,AngleThumb,AngleIndex,AngleMiddle,AngleRing,AnglePinky,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ,AbductionAngle,RotationAngle,MovementMagnitude
6130,11,L,Bad,CIRCUMDUCTION,222.12986926501193,619.3607286315494,379.5006280782316,313.9544654585711,425.8706853726844,2.9488474530883755,7.373574686502801,6.000527801252324,2.654338301845983,2.0395469093441996,-0.852,-0.515,-0.076,64.07855202592181,-1.0214197464629158,20.8683442710377,-98.4,58.6,-31.1,218.0,104.7,0.1157757712955082
6156,11,L,Bad,CIRCUMDUCTION,373.20227210354693,579.8392220219612,347.6470889754761,384.3113122837536,304.71926494021426,8.253584505560067,7.681554617531819,-2.9426377163270976,3.871624250712334,6.080247861073933,-0.845,-0.516,-0.066,55.0188423058086,-1.5675585462421364,18.24187934682349,-97.3,58.4,-31.4,218.9,106.0,0.08904204287089748
6182,11,L,Bad,CIRCUMDUCTION,380.200581578997,573.1459178277216,350.4433110308853,295.04866110590166,447.20447911952687,7.209521313194425,11.943025565132306,2.3243674046953795,6.0086004295313575,7.8575066225354355,-0.844,-0.523,-0.06,48.15056769899203,5.664389358997084,19.699406953488474,-96.6,58.0,-31.8,219.8,105.7,0.14203138499970122
6208,11,L,Bad,CIRCUMDUCTION,220.2388599371927,508.27329832472446,269.9447641258779,314.7996514897059,340.5732251586347,1.7528528976167332,12.055991596888788,-0.3414692139930873,2.1394430049709783,3.925291674610038,-0.839,-0.525,-0.07,37.45210437670571,4.450052611329338,15.08345414039578,-97.6,57.7,-32.0,219.2,106.5,0.12924783640851742
6234,11,L,Bad,CIRCUMDUCTION,298.55264874373563,428.55477022563593,337.21374017893044,279.8221433789918,307.62039509958805,5.467671931728325,15.682389317537009,3.905215061458539,5.206126713880718,5.888799438526011,-0.822,-0.521,-0.125,46.759623084197926,7.126186423015123,7.429294312373997,-103.5,56.9,-32.4,218.8,109.5,0.13875336918244338
6260,11,L,Bad,CIRCUMDUCTION,283.07312571214965,532.315814676607,269.7815385564766,256.4826028736992,389.5413286335144,7.709186944757268,7.062605567838151,0.4243477096654398,5.75673459891415,3.0759604569825196,-0.826,-0.524,-0.152,57.44143462667779,14.508640134342356,11.329031409324386,-106.2,56.6,-32.4,218.8,108.6,0.12212630076189514
6286,11,L,Bad,CIRCUMDUCTION,332.2020883101588,607.8717717683255,300.91027710865217,369.03828983374666,423.760167806765,11.723936354711508,11.10506704329983,3.748718044139903,6.430797074759274,6.259761461757886,-0.821,-0.517,-0.158,53.66397352855355,15.621494968294721,-0.6550518051672429,-107.0,56.6,-32.2,219.1,109.8,0.13921899523857748
6313,11,L,Bad,CIRCUMDUCTION,367.412946602657,464.8769054463626,354.01576677421707,383.3011609859482,451.42506607577036,5.324667488295866,12.013301065593268,11.863203365622178,12.46315208964263,1.0629577620453405,-0.828,-0.519,-0.169,47.83799204795627,27.201362583610504,-6.262983768841175,-108.0,56.6,-32.1,218.9,108.6,0.09035446696849747
6339,11,L,Bad,CIRCUMDUCTION,355.64419091211005,588.0493027091453,329.95209446894444,289.13900281170083,474.53325120705006,7.431289708460274,16.748665508726965,5.325035866147062,4.467557334199562,3.9892210351926014,-0.825,-0.508,-0.179,43.05804140636378,21.16285463454308,-8.008619118195709,-109.4,56.8,-31.6,218.9,109.7,0.10343200358429712
6365,11,L,Bad,CIRCUMDUCTION,295.4748326162952,609.8496003401293,289.4897740179282,359.95642209154585,419.7780900998153,7.8180166392739245,6.1951193914988565,2.9798068089130236,7.54287718037631,10.486921298949069,-0.831,-0.503,-0.169,38.36896475021068,10.789283451393262,-9.103570120646866,-108.5,57.4,-31.2,219.5,109.1,0.1336422109219288
6391,11,L,Bad,CIRCUMDUCTION,285.8198727189124,591.2304249888197,297.24667068481665,395.8614047917555,361.90662310381407,5.092114781148721,8.1406765185051,2.1046066519361033,2.1374374982704145,4.037006235398051,-0.851,-0.507,-0.165,39.85530084752538,19.871914701493964,-17.342977119847784,-108.1,57.9,-30.8,219.4,105.2,0.10963363357335193
6417,11,L,Bad,CIRCUMDUCTION,374.43562546759404,653.5343484164679,268.2860387890563,279.377257004685,316.31205000084094,2.6557540895017384,6.970182340528883,5.417227879397261,5.101591989683719,-0.509942436869796,-0.856,-0.501,-0.155,39.4728035846114,14.810045421482437,-5.839691421251358,-107.2,58.5,-30.4,219.2,104.7,0.09631618910304882
6443,11,L,Bad,CIRCUMDUCTION,349.76335577265536,450.1714892687074,277.78101929765535,356.86784384623905,347.6896939588177,8.974602474931256,5.1699420507293725,4.09035918482768,0.4831174836007719,7.799771979442479,-0.856,-0.492,-0.161,40.63291921396413,19.65988746691842,-4.7023890319109345,-108.1,58.8,-29.9,219.1,105.1,0.11258669636658634
6469,11,L,Bad,CIRCUMDUCTION,318.10149144682754,425.3794639656856,292.4819652383436,333.6647075225228,515.684735025408,10.502730015064612,10.542750222562269,6.4081079883326915,3.9135857288394056,2.6096152420851038,-0.871,-0.493,-0.153,36.87534647783578,19.371106219382906,-9.579890985768813,-107.3,59.4,-29.5,218.5,102.3,0.0892438943540392
6495,11,L,Bad,CIRCUMDUCTION,280.8248172161648,509.6534045084963,208.48094084087242,258.7926303713482,419.026367477107,4.704325824545203,4.318081109667557,2.323322304897118,6.362527761841746,7.1250415527175495,-0.87,-0.484,-0.159,42.79382974495502,7.406635054455402,-11.337395643391996,-108.2,59.7,-29.1,219.0,102.8,0.07937938777975131
6521,11,L,Bad,CIRCUMDUCTION,333.52815859103043,440.8145963747117,256.3603935883257,355.86548333245446,403.35866268203677,11.992301121357272,7.124803460939871,4.3088171815542875,14.154037042082713,-1.6092580642415948,-0.881,-0.48,-0.15,32.572054906404745,22.015009508577588,-5.976759886179259,-107.4,60.3,-28.6,218.6,100.8,0.06977470947033775
6547,11,L,Bad,CIRCUMDUCTION,386.672671558489,437.8388155789196,262.19240984145944,326.89377709027724,383.7187857173249,2.2102976792593325,5.581043661829522,11.035446888176532,0.034494503192897596,5.544816700077753,-0.888,-0.479,-0.158,31.191401088032425,10.933563601411313,2.6557553881050957,-108.2,60.4,-28.3,217.7,99.4,0.0823351892230014
6573,11,L,Bad,CIRCUMDUCTION,352.903324735281,512.7784348847867,378.3368708885481,321.3669335167231,427.9079850908701,6.0446487026656985,10.03548193780098,2.818873649304633,2.622815770772725,4.901060742506144,-0.879,-0.472,-0.173,38.12488258844374,10.297095188919341,-2.4930836487406873,-110.2,60.2,-28.2,218.8,101.5,0.08181137485277315
6599,11,L,Bad,CIRCUMDUCTION,312.1418535248109,315.3635475799351,211.78299412425815,335.3688474853297,426.85099478816585,4.324320377936402,10.997574016275872,6.757340824520744,-0.280102326817774,4.345387426876918,-0.879,-0.466,-0.193,28.486716743796496,11.625388738301169,4.625205745345109,-112.5,60.1,-27.9,218.9,101.9,0.09483882681200934
6626,11,L,Bad,CIRCUMDUCTION,306.73975294770764,484.0201341737855,283.50712036485777,334.2690663853667,390.9935223975372,-0.15353138187395388,7.378634902653766,6.823851342031778,2.056622235759649,2.497471790433683,-0.871,-0.459,-0.217,39.604378245510496,13.82073704960691,4.646691674530157,-115.3,59.8,-27.8,218.6,103.9,0.08252844556153548
6652,11,L,Bad,CIRCUMDUCTION,246.05322320838914,385.42185860021283,263.9762943184021,244.34989659106415,509.54339681421015,6.892858927095407,12.752527589259252,7.328635076208378,6.960728836397418,2.994186207441964,-0.867,-0.455,-0.23,36.242239090746466,9.110559734333567,13.274094995055055,-116.8,59.5,-27.7,219.4,104.8,0.07257507601391164
6678,11,L,Bad,CIRCUMDUCTION,359.8624166251872,491.23531268651965,276.72124244945104,351.59391318729416,361.4149757208552,4.912380297514498,4.017662955989431,1.581982964035463,3.2392097333207035,5.5405286392807955,-0.867,-0.452,-0.228,37.19127959736672,2.664188206354706,0.6462485973126137,-116.8,59.7,-27.5,220.1,105.0,0.11141990095848048
6704,11,L,Bad,CIRCUMDUCTION,289.17905673764477,571.475515308663,330.7305579411178,235.8268080486241,337.38863690170996,3.165945742027551,8.361245780743705,8.083674321226416,10.835536999233184,11.805523631161652,-0.872,-0.453,-0.231,26.39997640953639,10.675146818564032,3.329624265219181,-117.0,59.8,-27.4,219.5,104.0,0.11274987497658323
6730,11,L,Bad,CIRCUMDUCTION,445.5062985789965,567.2559293103529,279.1787600301246,290.96342402588516,491.6566773127974,5.2839244298153885,9.023392035088806,1.2594532242652714,6.4463236753364,7.5411386051668625,-0.877,-0.454,-0.227,28.50237505387043,1.2248436861331653,-1.8322415285704956,-116.6,60.0,-27.3,219.8,102.8,0.0832047694188265
6756,11,L,Bad,CIRCUMDUCTION,302.4074716102302,542.9756891949129,318.70395878187946,290.1671709528688,293.9519352229557,7.395438216146556,11.15549355858489,11.731004709423882,4.054429552094245,5.937843132683694,-0.885,-0.457,-0.217,28.53199305537403,10.938974086120254,2.8830566208279214,-115.5,60.2,-27.3,219.0,100.9,0.07621914468683423
6782,11,L,Bad,CIRCUMDUCTION,369.43085168694233,391.23060134019175,323.39482509594717,336.9342906311219,405.926594516212,10.264222189317039,11.321635168330014,5.043015940332884,0.23034214123484098,2.6242897160478273,-0.885,-0.455,-0.207,23.137627500726254,2.9369658033200925,9.076240752429754,-114.4,60.5,-27.2,218.7,100.9,0.09328914827485683
6808,11,L,Bad,CIRCUMDUCTION,339.2409397886214,540.6259236865561,396.9036777399894,303.8219613722657,344.6430569188262,10.731571045159733,1.9968832190888026,8.034827383226032,4.647872614213144,4.212105081736712,-0.877,-0.453,-0.214,16.419981015468274,9.343889259901097,11.045976732837037,-115.3,60.3,-27.3,218.7,102.9,0.10008718818604966
6834,11,L,Bad,CIRCUMDUCTION,350.8039869105618,478.54462779085196,340.6587555061308,303.7539324685212,405.97675977801424,2.3971950824001502,8.15446997280399,11.911121929839613,2.573174517021367,2.880344729147903,-0.871,-0.451,-0.208,10.978436290959754,4.857892975909834,1.4213016461697987,-114.8,60.3,-27.3,218.0,104.2,0.08462128041759572
6,6,L,Bad,STEADY,434.89853727461417,565.3850796320281,326.08839968813294,303.20708665120725,419.3357366729129,7.559899739822424,2.7106895770042954,4.8589846589275165,9.458202712024866,8.85445545454482,0.173,0.05,-0.135,-4.19358196886609,-1.1506366551771912,9.849236237073818,159.9,-50.2,164.0,-0.0,-0.0,0.0
43,6,L,Bad,STEADY,413.60288730972906,429.17668014418496,270.6874011549374,290.8787897406801,507.9928533403396,1.6133911604534426,-2.22094734290213,3.615337640340991,5.085105022824997,2.3158321012765377,0.308,0.077,-0.23,-11.044342263555698,-11.500282836791982,-5.443110557115768,161.4,-51.7,165.9,-0.0,-0.0,0.0
69,6,L,Bad,STEADY,350.6697123814127,493.9058265319943,258.83554774925955,403.2197562423855,384.6356717429428,1.4471149925733653,1.4190003320378277,0.6418002753509091,7.504413190320691,4.895389831294149,0.393,0.087,-0.292,-10.222405703260538,-17.905335177268515,-4.2609427512290745,163.5,-52.2,167.6,-0.0,-0.0,0.0
95,6,L,Bad,STEADY,386.64201098345166,473.8785107994419,318.7255213925171,300.78616029898643,300.55703979951005,8.493484051646305,-1.0315403503915135,5.4127913952822135,8.894117817412436,5.691891107785232,0.453,0.093,-0.327,-15.077473002109386,-20.610054497733987,-2.6351117049954453,164.1,-53.1,168.4,-0.0,-0.0,0.0
121,6,L,Bad,STEADY,391.0552986350612,582.5222687625999,325.44392011629265,327.9775260574164,427.110253948766,10.96565900491774,-2.637782801734943,0.8054748968356766,10.4191300012051,7.490076799074887,0.504,0.101,-0.36,-24.409832425309958,-12.666902016138458,-10.957364639768294,164.3,-53.4,168.6,-0.0,-0.0,0.0
147,6,L,Bad,STEADY,300.30551952529896,479.0367867763977,276.7468128343485,284.5004172614257,464.61817038474226,7.432668526446989,4.08373439394559,5.8011598792857635,7.116777656371337,3.295182497909025,0.545,0.113,-0.391,-14.183382009263052,0.46526610941391855,-3.6814109680680973,163.8,-53.3,168.3,-0.0,-0.0,0.0
173,6,L,Bad,STEADY,347.1309479233681,516.1631127599522,322.5787742408409,341.21014750141273,308.7364114601886,3.5326991306995605,0.07670370602787413,7.019366917191826,3.5985491736000355,2.0227606023983147,0.572,0.126,-0.403,-6.809977057631031,5.450615301427634,-8.697339931437703,162.7,-53.6,167.6,-0.0,-0.0,0.0
199,6,L,Bad,STEADY,269.7950253255014,582.9262775685235,298.8447908112595,388.78656275886016,496.0012225729481,3.9468417248783054,-0.8045679178069268,-1.0803887748518495,10.658093653395857,1.0436881476960451,0.589,0.131,-0.409,-2.286414186546896,6.828252247392117,3.625804202467592,162.2,-53.9,167.5,-0.0,-0.0,0.0
225,6,L,Bad,STEADY,268.28013511147134,594.715327782663,205.52923440739988,400.34560975131603,495.5998194291886,5.269552736920679,7.402459350463295,0.4491274284545561,8.982249319682605,3.128352902047419,0.609,0.139,-0.425,-0.4660005807212553,1.5883112727912483,6.835613190805717,161.9,-53.7,167.1,-0.0,-0.0,0.0
251,6,L,Bad,STEADY,405.29116836930655,567.6485845417818,256.93849539059875,352.69613981479773,307.3929761640832,5.577407717664581,-4.218890139113373,3.2970910921262018,12.021906608142274,4.703759471693701,0.619,0.146,-0.446,2.06745355083439,1.179207524331082,-0.30739598695053694,161.8,-52.8,166.7,-0.0,-0.0,0.0
277,6,L,Bad,STEADY,281.2937390160035,602.3792477439295,353.93202909651416,319.59762663445133,356.3942321870174,0.9657247387072339,-0.4829541221689904,5.569684600280198,7.215880984540576,4.238584652427971,0.623,0.153,-0.47,6.697661801713024,18.589221303712083,15.458354522381384,162.0,-51.6,166.2,-0.0,-0.0,0.0
303,6,L,Bad,STEADY,254.21791134755898,605.1076600157583,231.30097845218677,319.86996371387335,366.7316112770253,3.01455838501591,0.06250886466677476,3.597267510202753,5.446455777542187,6.803966260711407,0.616,0.165,-0.48,17.019024948686745,8.897097300439869,16.507703488905168,161.0,-50.5,165.0,-0.0,-0.0,0.0
329,6,L,Bad,STEADY,282.4336527339789,550.407854981956,306.47239482043346,403.4265932283865,352.55991920296793,6.0243808116334385,2.47933394726028,4.036755522203962,6.902982171769126,8.419028806297082,0.638,0.193,-0.514,33.45643991921364,30.0137910051641,32.005602264660915,159.4,-49.3,163.2,-0.0,-0.0,0.0
356,6,L,Bad,STEADY,322.6932342338642,446.44984459669945,227.4439753813698,400.269666142811,394.7178562245727,4.657247003951193,2.0220252605064903,9.646152312234566,4.665115858530141,3.6743768457346215,0.685,0.227,-0.595,25.865325733919526,41.6076324199657,30.435672776932595,159.1,-47.1,161.7,-0.0,-0.0,0.0
382,6,L,Bad,STEADY,260.6559183238094,608.5301851796655,273.21519344054985,256.6335808012667,314.3561646781282,4.848803795371525,3.3018755928964287,4.210183842619766,9.288141096028628,11.410282598837187,0.711,0.251,-0.649,17.864933177125625,36.12266299638332,30.843774325018313,158.8,-45.6,160.6,-0.0,-0.0,0.0
408,6,L,Bad,STEADY,312.26592056115607,389.5534229761633,308.4281925303486,225.20618853223058,489.4026720068712,6.47183913554295,3.3195198335212615,1.5907518888704515,5.356163035303791,4.534075844250791,0.727,0.268,-0.661,25.73457485216061,36.848947993646725,30.950911448967933,157.9,-45.6,159.8,-0.0,-0.0,0.0
434,6,L,Bad,STEADY,272.0607122427508,439.78118718171373,339.59066832056794,245.262748198773,375.2270770897243,0.8727336204265805,5.367647602541078,3.6440713546269086,3.6336754723395415,8.796084607181172,0.73,0.279,-0.651,17.689799833351845,33.48050007274502,26.028862184162744,156.8,-45.9,159.1,-0.0,-0.0,0.0
460,6,L,Bad,STEADY,383.9594838148968,452.5357017377703,330.4329114488868,293.53370247106676,280.7713035261798,4.837730339744519,6.091429769004039,6.15451324307536,10.566432439004407,2.7608503450024084,0.718,0.282,-0.634,19.68640402211428,17.94472111012339,19.82034231829505,156.1,-46.0,158.6,-0.0,-0.0,0.0
486,6,L,Bad,STEADY,297.08109162313093,486.7197366899921,335.17267458748876,263.27326322514784,438.6758757290218,0.4312281731396954,3.009878425641285,8.300840053155953,7.16817867854584,1.8494480664256363,0.714,0.289,-0.631,17.593812860132026,16.5851758361606,10.985686543105464,155.4,-45.8,158.0,-0.0,-0.0,0.0
512,6,L,Bad,STEADY,329.55591018838334,592.6855918322623,387.9117256292799,289.4623788749248,381.99015974960804,7.976411249002819,0.8581013114907481,9.811993639468445,6.780523570779906,4.887797495664478,0.705,0.296,-0.622,13.111944228092442,10.499157458954066,9.26696622175147,154.6,-45.7,157.3,-0.0,-0.0,0.0
538,6,L,Bad,STEADY,394.4085535045501,396.1095917427314,277.0644752660623,405.44697563112226,343.66619111327793,11.62655379046129,0.9692108855581627,1.8622031114711017,12.597268857001435,2.1864782028444187,0.69,0.301,-0.614,-1.3515263786312968,7.127161823703167,7.626856936070534,153.9,-45.3,156.4,-0.0,-0.0,0.0
564,6,L,Bad,STEADY,338.20345090280733,514.0180764922784,322.82886030436663,342.0893972641799,397.3940703078401,5.374354134819765,3.400918011004523,2.676618572240714,7.929987225381668,0.6620869837075123,0.67,0.305,-0.607,15.652182447642907,10.294479267314111,8.086124925480895,153.3,-44.6,155.5,-0.0,-0.0,0.0
590,6,L,Bad,STEADY,343.33174602249244,559.5918224247038,449.214029888764,296.3508211008407,339.1246987042788,4.570052077346119,1.592790210823203,3.6988323853333074,7.130147000322811,8.861765504680369,0.657,0.308,-0.599,14.25078180365964,12.864928062305081,5.049791895658713,152.7,-44.3,154.8,-0.0,-0.0,0.0
616,6,L,Bad,STEADY,387.33917699420164,426.58284971001666,338.0232761449125,374.1377601633216,317.54891630025304,3.814965029635371,-1.828939414288664,0.5522404890760484,6.938539052808858,7.689936330026661,0.663,0.319,-0.628,20.20189541745244,22.876880377428343,14.83317564627423,153.1,-43.3,154.3,-0.0,-0.0,0.0
642,6,L,Bad,STEADY,354.79029762741914,385.4592065313791,366.62035528160055,319.52566438101616,330.88023972418614,11.347246646636561,-0.011639473822412559,7.90457783723557,3.6773496458186683,9.808982557856265,0.68,0.336,-0.676,19.855154620712064,24.320801148244048,12.890645726320546,153.5,-42.0,153.7,-0.0,-0.0,0.0
669,6,L,Bad,STEADY,241.71721354209768,437.53894126336996,348.0989067977959,329.6312022622239,477.3427684798513,4.67979182499898,0.8169092231950817,3.881066035016419,5.77395531693005,2.386304212179308,0.68,0.348,-0.696,13.295404304769157,10.093384382667063,3.3795113099701637,153.5,-41.2,152.9,-0.0,-0.0,0.0
695,6,L,Bad,STEADY,380.5324604584356,522.2196975635915,239.54831762241128,392.9841494018328,344.41461426075733,4.538809938062866,-6.263271838439716,3.6678652085774797,2.450037771399961,5.956128594780012,0.669,0.355,-0.689,12.137769557591794,18.737890952980166,-5.470884499320729,152.8,-40.8,152.1,-0.0,-0.0,0.0
721,6,L,Bad,STEADY,372.2820048131333,474.0782659760816,383.34067620773436,374.0301726851098,380.25142683426134,6.893956084928288,2.112030665212675,10.79677286003516,7.13553522559568,1.3448461047292266,0.658,0.358,-0.681,1.6424328867494982,7.579179137891491,3.687275802455004,152.3,-40.6,151.5,-0.0,-0.0,0.0
747,6,L,Bad,STEADY,288.30088963787813,425.8872995100006,277.87688504636486,348.6889496574922,435.3911698089285,1.001326068698274,-0.9077603866049089,1.9652749907530316,13.426615666928226,8.911216749076827,0.655,0.358,-0.687,7.198361624552538,18.64873019648187,-0.5645791345543407,152.5,-40.2,151.3,-0.0,-0.0,0.0
773,6,L,Bad,STEADY,255.4514793064003,485.3412286362773,402.8049492620282,319.92374207665506,412.07999952149925,6.778700928373889,1.3852908501430745,5.722968667363054,8.599947789823338,4.7431699258411015,0.649,0.352,-0.694,-3.317395911930744,4.831797094031646,-3.7053477892056974,153.1,-39.8,151.6,-0.0,-0.0,0.0
